TransactionID,SubscriberKey,MemberID,ContractID,Quantity,CreatedDate,JournalType,JournalSubType,Status
TTMuve222a,SUBK79117,MBR26319,CT157757,9600,10-11-2024 20:26:24,Rendención,Cross Selling,Completado
ePAgsdb7af,SUBK8253,MBR24932,CT16580,850,31-01-2024 12:04:31,Rendención,MGM,Completado
unadd2bcf5,SUBK41709,MBR14425,CT83242,8800,22-04-2024 21:43:07,Acumulación,MGM,En proceso
XxVPYeef01,SUBK62884,MBR9200,CT125440,2500,11-08-2023 10:27:06,Acumulación,Bienvenida,Completado
RtnYq234ea,SUBK65759,MBR19254,CT131155,6700,30-03-2024 11:53:00,Rendención,MGM,En proceso
PIGbL59f79,SUBK15056,MBR15673,CT30275,150,02-06-2023 07:03:21,Acumulación,Cross Selling,En proceso
otjXG1bd12,SUBK81512,MBR1308,CT162585,8150,02-02-2023 08:45:45,Acumulación,Cross Selling,En proceso
MzGACa495a,SUBK9484,MBR20797,CT19039,6150,17-08-2024 02:33:59,Acumulación,Bienvenida,Completado
FflPj9fa0b,SUBK20507,MBR81192,CT41124,1300,20-04-2023 02:33:33,Rendención,Cross Selling,Completado
hKSVN9de58,SUBK88748,MBR87878,CT177058,3900,11-09-2024 00:22:41,Rendención,Bienvenida,En proceso
cJqlD589f4,SUBK51967,MBR56724,CT103756,1550,22-05-2024 13:49:25,Rendención,MGM,En proceso
jvCZif85a2,SUBK14431,MBR56640,CT29010,5100,02-05-2024 12:38:49,Acumulación,Cross Selling,Completado
YtuhGcb6e9,SUBK50467,MBR51242,CT100738,8600,12-11-2024 08:20:12,Acumulación,Bienvenida,En proceso
TwDpVdbb8c,SUBK37086,MBR64230,CT74044,3550,12-03-2024 15:00:19,Rendención,Bienvenida,En proceso
jHymtbb295,SUBK2753,MBR30804,CT05522,6350,20-04-2024 09:30:41,Rendención,Cross Selling,En proceso
lpnFs5639d,SUBK63226,MBR50552,CT126113,2800,27-06-2024 01:17:05,Acumulación,Cross Selling,Completado
POzeS88abc,SUBK85794,MBR11996,CT171124,5250,12-03-2023 15:08:01,Acumulación,Bienvenida,En proceso
ONoIHe8d0a,SUBK12135,MBR9312,CT24404,8800,03-09-2024 18:27:06,Acumulación,MGM,En proceso
laSwC3372a,SUBK58306,MBR21340,CT116330,8050,10-04-2024 14:14:01,Rendención,Cross Selling,Completado
hCYSO9e038,SUBK53895,MBR65602,CT107588,550,30-09-2023 00:11:41,Acumulación,MGM,Completado
xJnrO45be2,SUBK48229,MBR89715,CT96290,7700,10-05-2024 01:13:41,Rendención,Cross Selling,Completado
JFYdo46607,SUBK34092,MBR41059,CT68268,9800,03-05-2024 20:33:00,Acumulación,MGM,Completado
eOyBae0279,SUBK49470,MBR73907,CT98761,6800,24-08-2023 18:07:50,Rendención,Cross Selling,En proceso
FwRKNd7859,SUBK67541,MBR88971,CT134713,2200,11-09-2023 17:33:26,Acumulación,Bienvenida,Completado
SikMg9f7f0,SUBK83437,MBR50836,CT166432,4650,29-04-2023 13:36:58,Acumulación,Bienvenida,En proceso
sedTg32633,SUBK87259,MBR81573,CT174078,1200,01-08-2023 00:29:17,Acumulación,Bienvenida,Completado
TsEIm2b40a,SUBK71682,MBR69274,CT142956,2650,19-02-2023 01:41:18,Rendención,MGM,Completado
uymSi25a20,SUBK33727,MBR85877,CT67546,9000,01-07-2024 11:54:24,Rendención,Cross Selling,Completado
iFWZod199e,SUBK34113,MBR88012,CT68311,1850,16-11-2024 12:12:17,Rendención,Bienvenida,Completado
OxLTe7a71b,SUBK64025,MBR63229,CT127687,5000,30-07-2024 16:03:32,Acumulación,Cross Selling,Completado
lJmBrde9aa,SUBK55600,MBR37988,CT110977,1200,19-01-2023 10:51:20,Rendención,Bienvenida,En proceso
UneNz28536,SUBK57396,MBR65061,CT114562,3500,14-10-2024 18:13:42,Rendención,MGM,En proceso
oCLATc91a9,SUBK9128,MBR79028,CT18335,200,07-08-2023 01:42:07,Rendención,MGM,En proceso
LuAjS25192,SUBK20729,MBR54119,CT41573,800,28-06-2023 03:25:23,Acumulación,Bienvenida,Completado
ooXwlfbbb8,SUBK47342,MBR72872,CT94547,7300,13-06-2023 09:36:54,Acumulación,Bienvenida,Completado
rIMINab334,SUBK26871,MBR67469,CT53903,7400,24-09-2023 11:51:16,Rendención,MGM,Completado
BXkWZd6d1b,SUBK25201,MBR56461,CT50506,4400,18-02-2024 04:53:05,Rendención,Bienvenida,En proceso
pWHQba607e,SUBK8719,MBR50189,CT17520,9750,26-02-2024 18:12:45,Acumulación,MGM,En proceso
VBGvn1e45e,SUBK18318,MBR42719,CT36786,1600,03-05-2023 11:31:43,Acumulación,Bienvenida,Completado
SSiMF73736,SUBK14238,MBR74250,CT28635,7200,21-09-2023 20:41:11,Rendención,MGM,En proceso
pejAJ98e2c,SUBK16984,MBR13857,CT34151,800,27-07-2024 10:38:10,Rendención,Cross Selling,Completado
VnDMXc9654,SUBK39184,MBR2838,CT78204,6550,28-11-2023 08:32:19,Rendención,Bienvenida,Completado
PpcPkc3d2f,SUBK82243,MBR65671,CT164044,450,18-08-2024 21:26:48,Acumulación,Bienvenida,En proceso
iBZNe468e4,SUBK83511,MBR178,CT166591,9300,01-12-2024 11:48:37,Rendención,Cross Selling,En proceso
TfKCV562e8,SUBK32425,MBR44542,CT64913,7000,09-11-2024 18:18:17,Acumulación,Cross Selling,En proceso
gqSqmc7259,SUBK41528,MBR77714,CT82901,3450,12-08-2023 03:16:06,Rendención,Cross Selling,En proceso
RTOJl2e2d2,SUBK84760,MBR43508,CT169088,1600,06-08-2023 13:55:56,Acumulación,Bienvenida,En proceso
topjB7057d,SUBK69152,MBR50020,CT137886,6350,09-11-2023 06:34:14,Rendención,Bienvenida,Completado
qEkRg3925e,SUBK179,MBR15778,CT00350,7250,21-08-2024 13:01:46,Rendención,Cross Selling,En proceso
qsZnF283aa,SUBK80343,MBR33087,CT160263,8300,28-03-2023 01:13:29,Rendención,Bienvenida,En proceso
eSRfU836ab,SUBK77703,MBR21638,CT154899,9750,24-06-2024 15:49:18,Acumulación,MGM,Completado
ksUHkcc738,SUBK65662,MBR23623,CT130966,6450,27-02-2024 08:10:51,Rendención,Bienvenida,Completado
AEQgu966b1,SUBK25233,MBR47760,CT50566,6600,23-11-2023 10:59:21,Rendención,MGM,En proceso
ymeoVa9f30,SUBK86749,MBR7707,CT173052,6050,16-10-2024 22:39:54,Acumulación,Cross Selling,En proceso
cOgMwcf8c6,SUBK4769,MBR38719,CT09572,5250,28-07-2023 03:15:33,Rendención,Bienvenida,En proceso
bSyZMa6a3f,SUBK86034,MBR13220,CT171598,1300,10-07-2023 04:43:46,Rendención,Cross Selling,En proceso
qKMlY1326d,SUBK58364,MBR63450,CT116445,1250,17-07-2024 14:07:20,Acumulación,Cross Selling,En proceso
VUHNfd57e0,SUBK61796,MBR8843,CT123321,9350,27-11-2024 05:34:16,Rendención,Cross Selling,En proceso
VOTsz3b310,SUBK41322,MBR79796,CT82477,4350,02-02-2023 18:48:04,Acumulación,Bienvenida,En proceso
bmyTja783d,SUBK2958,MBR66600,CT05915,3400,28-02-2023 21:02:32,Rendención,MGM,En proceso
mboVX5fbf6,SUBK59768,MBR37089,CT119251,5800,15-10-2024 09:06:31,Rendención,MGM,En proceso
xcBiC8de48,SUBK26332,MBR501,CT52813,3550,03-10-2023 19:29:28,Acumulación,Cross Selling,En proceso
cJGph181f5,SUBK74181,MBR63785,CT147910,950,01-08-2024 18:15:06,Rendención,Bienvenida,Completado
CRNuBee05d,SUBK77130,MBR70248,CT153759,6100,05-09-2023 12:18:00,Rendención,Cross Selling,En proceso
ROLsWf9630,SUBK22663,MBR70709,CT45458,7800,14-12-2023 10:56:20,Acumulación,MGM,Completado
uJIox9d55c,SUBK70644,MBR84781,CT140883,4200,14-10-2023 02:01:24,Rendención,Cross Selling,En proceso
zqfbX601a9,SUBK81798,MBR38641,CT163157,1550,26-12-2023 07:10:26,Rendención,Bienvenida,Completado
iUBaae76c8,SUBK64673,MBR3316,CT128982,5250,07-09-2024 20:38:46,Acumulación,MGM,Completado
VBFStd991d,SUBK31145,MBR14151,CT62366,1550,03-02-2024 02:12:56,Rendención,Bienvenida,Completado
fKOUfb30f2,SUBK73198,MBR66762,CT145978,7400,20-01-2024 23:28:04,Acumulación,MGM,Completado
NgRoP63cf0,SUBK73559,MBR30810,CT146703,4650,10-07-2023 17:42:44,Acumulación,MGM,En proceso
oMNzsa4185,SUBK82783,MBR81180,CT165110,2800,14-04-2024 00:56:36,Acumulación,MGM,En proceso
Gmwtr72482,SUBK71145,MBR6047,CT141884,1650,06-09-2024 17:24:17,Rendención,Bienvenida,En proceso
pyzsCeab74,SUBK21563,MBR38161,CT43217,150,09-12-2024 13:30:01,Rendención,MGM,Completado
nXkoA8d082,SUBK24724,MBR8563,CT49560,7800,25-07-2023 12:37:43,Rendención,Bienvenida,Completado
nxJUL96090,SUBK28710,MBR78267,CT57542,9350,12-07-2023 05:59:40,Rendención,MGM,Completado
TFqWk65a74,SUBK64002,MBR81456,CT127647,3050,28-05-2024 10:56:40,Rendención,Cross Selling,Completado
DaqMx52fbd,SUBK43852,MBR3786,CT87587,350,12-05-2023 11:10:26,Rendención,MGM,En proceso
XTGKL84c8c,SUBK18556,MBR37826,CT37258,3650,30-11-2023 06:32:57,Acumulación,MGM,Completado
fFueg4b478,SUBK046,MBR51212,CT00094,6750,02-09-2024 22:37:56,Rendención,MGM,En proceso
WUAjEfff74,SUBK75653,MBR58109,CT150846,5050,06-11-2023 17:33:27,Rendención,MGM,En proceso
XsTxD3582a,SUBK7751,MBR36966,CT15548,7550,15-02-2024 02:12:26,Acumulación,MGM,En proceso
CNxqT21f71,SUBK57263,MBR39755,CT114282,5400,09-02-2024 04:20:15,Rendención,Cross Selling,Completado
NmZNpdde44,SUBK77662,MBR66154,CT154815,7050,05-07-2023 18:26:19,Acumulación,Cross Selling,En proceso
fMpOtb093c,SUBK37991,MBR1455,CT75818,450,13-11-2023 03:19:51,Acumulación,Bienvenida,Completado
EdfsK1ebf4,SUBK49168,MBR88696,CT98147,2850,12-04-2024 07:22:32,Rendención,MGM,Completado
OXnaYb057d,SUBK54891,MBR77651,CT109587,6550,22-11-2024 05:48:42,Acumulación,Cross Selling,En proceso
eLVVH842d1,SUBK54543,MBR87424,CT108891,3550,12-12-2024 12:52:41,Acumulación,Cross Selling,En proceso
FBNir819a5,SUBK54670,MBR24475,CT109136,9550,29-06-2024 17:34:23,Acumulación,MGM,Completado
cpwVNd0398,SUBK46927,MBR20055,CT93718,2800,24-05-2023 10:50:00,Rendención,Bienvenida,Completado
BfwIw09b1c,SUBK22803,MBR937,CT45753,9900,24-02-2023 08:06:20,Acumulación,MGM,Completado
xUQrm18cfc,SUBK29632,MBR58415,CT59376,1750,04-07-2023 03:01:03,Acumulación,MGM,Completado
DsYYZbe6af,SUBK61955,MBR72496,CT123624,6550,09-09-2024 02:56:20,Acumulación,MGM,Completado
KOciba10ec,SUBK71923,MBR38676,CT143440,9600,18-05-2023 09:54:31,Acumulación,MGM,Completado
tQdht0370f,SUBK74562,MBR36428,CT148695,6350,19-10-2023 13:17:39,Acumulación,Cross Selling,Completado
rszHqe0573,SUBK1580,MBR15977,CT03145,5950,28-06-2024 02:46:31,Acumulación,Cross Selling,Completado
Fzigcff5de,SUBK15737,MBR68991,CT31655,9200,09-11-2023 14:41:46,Rendención,Cross Selling,En proceso
giWFr4876d,SUBK5287,MBR77665,CT10601,2350,26-07-2023 20:54:43,Acumulación,Cross Selling,Completado
uEItJ5046a,SUBK31745,MBR53603,CT63563,2600,09-07-2024 05:00:15,Rendención,MGM,En proceso
pBedS1c9da,SUBK13530,MBR68669,CT27203,7700,23-09-2024 18:21:21,Rendención,MGM,En proceso
jWApC679ac,SUBK87833,MBR28353,CT175229,5850,15-03-2023 16:55:08,Rendención,Bienvenida,En proceso
YQkuAf6fdf,SUBK44945,MBR84959,CT89770,150,01-04-2023 09:03:52,Acumulación,Cross Selling,En proceso
JAtwm255e1,SUBK7124,MBR10241,CT14299,4100,25-08-2023 07:42:37,Rendención,Cross Selling,Completado
aVnvS9e61e,SUBK26932,MBR38938,CT54030,6550,06-09-2023 05:39:27,Acumulación,Cross Selling,En proceso
qYVZYa3ca4,SUBK13262,MBR79486,CT26668,6700,06-04-2023 23:35:04,Rendención,Cross Selling,Completado
DgbfTfede8,SUBK2524,MBR34975,CT05049,2750,26-12-2023 21:39:39,Rendención,Bienvenida,Completado
jtjAFf30a3,SUBK68214,MBR21749,CT136024,100,29-05-2024 21:05:45,Rendención,Bienvenida,Completado
brZfF12cba,SUBK2632,MBR71399,CT05273,1350,01-08-2023 17:13:02,Rendención,Bienvenida,Completado
ylXima9cef,SUBK4753,MBR6345,CT09538,6150,14-09-2024 06:31:47,Rendención,MGM,En proceso
GMRElef915,SUBK445,MBR85795,CT00883,6200,27-05-2024 23:00:29,Acumulación,MGM,Completado
QUYfo96e17,SUBK77239,MBR40896,CT153982,8350,26-12-2024 09:36:26,Rendención,MGM,En proceso
QXgzybc5ac,SUBK7697,MBR5113,CT15442,5100,07-11-2023 17:30:25,Acumulación,MGM,Completado
AWKto5f326,SUBK43952,MBR83219,CT87797,8850,28-10-2023 08:41:33,Rendención,Bienvenida,Completado
ZurgRbb9a2,SUBK66107,MBR8419,CT131824,5600,16-08-2023 22:33:21,Rendención,Cross Selling,Completado
pLjPU9cab9,SUBK59595,MBR68857,CT118892,5600,06-12-2023 23:07:59,Rendención,Cross Selling,En proceso
ISvkV040d0,SUBK73835,MBR20170,CT147253,7050,04-07-2023 03:29:49,Acumulación,Bienvenida,Completado
UZQim0f37f,SUBK55696,MBR36507,CT111171,4100,02-12-2023 14:49:33,Acumulación,MGM,En proceso
admKna34b1,SUBK76982,MBR82355,CT153476,5300,28-02-2024 02:32:18,Acumulación,Bienvenida,En proceso
XaWiu56564,SUBK9328,MBR32522,CT18738,8050,21-04-2023 10:32:11,Acumulación,Cross Selling,En proceso
SKfKK7219b,SUBK50411,MBR80555,CT100622,5750,04-09-2024 09:27:05,Rendención,Cross Selling,En proceso
tStay7db2f,SUBK28630,MBR46998,CT57380,3700,24-09-2023 06:26:52,Rendención,Bienvenida,En proceso
HWMcy57c87,SUBK61762,MBR5598,CT123246,1050,15-11-2023 15:47:20,Rendención,MGM,Completado
xtxxy5609a,SUBK17785,MBR78952,CT35763,4500,21-07-2023 08:14:20,Rendención,Bienvenida,En proceso
mbflp06ad6,SUBK85551,MBR33745,CT170652,3450,30-12-2024 01:47:44,Acumulación,Bienvenida,En proceso
allyP1870a,SUBK14933,MBR81847,CT30027,9950,04-03-2023 17:34:47,Acumulación,MGM,En proceso
aXCUb22fd4,SUBK50476,MBR2622,CT100754,8000,25-04-2024 22:06:59,Acumulación,MGM,En proceso
OyYefbd871,SUBK14469,MBR6934,CT29082,4450,27-08-2023 07:16:04,Rendención,MGM,En proceso
oqglAba7fb,SUBK42656,MBR2190,CT85180,7200,22-01-2023 17:06:26,Rendención,Cross Selling,En proceso
bIxfs5e6f1,SUBK44497,MBR80552,CT88888,5850,16-09-2024 01:20:47,Acumulación,Cross Selling,Completado
SRZFf37c0e,SUBK41567,MBR35721,CT82972,7350,13-03-2023 19:04:13,Rendención,Bienvenida,En proceso
JyFNe343e3,SUBK43754,MBR29340,CT87393,4850,13-05-2023 03:07:53,Acumulación,MGM,En proceso
QPMYN2dbc2,SUBK34900,MBR2889,CT69820,8450,27-11-2024 12:11:28,Acumulación,Bienvenida,Completado
gHFYr8897f,SUBK89336,MBR24348,CT178212,1200,24-04-2024 10:40:43,Rendención,Cross Selling,En proceso
GqePq007c3,SUBK59880,MBR47724,CT119494,1450,28-06-2023 23:44:08,Acumulación,MGM,En proceso
BLWmkf3402,SUBK17973,MBR57456,CT36140,1750,04-09-2023 13:30:17,Rendención,Cross Selling,En proceso
wMTQS8cd33,SUBK33056,MBR48657,CT66168,1850,23-10-2023 03:54:41,Rendención,MGM,En proceso
osVtm0bd68,SUBK80237,MBR40459,CT160041,3700,22-11-2023 07:02:43,Acumulación,MGM,Completado
cuoFe23617,SUBK21995,MBR3093,CT44080,8550,03-01-2023 07:29:10,Rendención,Cross Selling,En proceso
SRvXI10930,SUBK79025,MBR68574,CT157569,6450,18-05-2023 19:56:19,Rendención,Bienvenida,En proceso
MtsPr7c714,SUBK28834,MBR68039,CT57787,8600,05-03-2023 00:01:00,Acumulación,Cross Selling,En proceso
khLUN85c01,SUBK11680,MBR45497,CT23477,2200,22-07-2023 05:58:27,Rendención,MGM,Completado
UGzxOc393f,SUBK62623,MBR64528,CT124912,6800,29-12-2024 14:29:11,Rendención,Cross Selling,En proceso
llDzBa503b,SUBK33040,MBR15755,CT66133,7100,06-10-2023 17:10:41,Rendención,MGM,Completado
xpImH89477,SUBK6667,MBR71831,CT13392,9750,20-12-2024 15:54:23,Rendención,MGM,En proceso
dAYqXbf4a5,SUBK46797,MBR66196,CT93453,4650,08-07-2024 16:48:53,Acumulación,Cross Selling,Completado
qsWnx9e90a,SUBK60988,MBR36489,CT121695,4750,25-04-2024 18:10:02,Acumulación,Cross Selling,En proceso
RcYDt33001,SUBK052,MBR70465,CT00109,6250,05-08-2024 02:18:13,Rendención,Bienvenida,En proceso
iTASX4a152,SUBK35366,MBR68549,CT70732,6200,24-11-2023 07:12:09,Rendención,Cross Selling,En proceso
WhFvE77033,SUBK71487,MBR12560,CT142571,8350,29-02-2024 10:17:46,Rendención,Cross Selling,En proceso
RKVmz913cb,SUBK50706,MBR6715,CT101208,2000,18-04-2024 07:34:11,Rendención,MGM,En proceso
qNfzY1b9b7,SUBK6097,MBR22007,CT12241,5050,21-05-2024 19:18:05,Acumulación,Bienvenida,Completado
mWtNna9c6d,SUBK70654,MBR43535,CT140904,9950,24-08-2024 21:20:11,Rendención,MGM,En proceso
qUlBr31266,SUBK23598,MBR76693,CT47359,6050,06-08-2024 06:49:07,Rendención,MGM,En proceso
ihuwz33094,SUBK65703,MBR223,CT131047,8100,21-03-2023 19:25:36,Rendención,Bienvenida,Completado
jgrir650dd,SUBK12904,MBR1503,CT25924,1600,21-03-2023 15:30:29,Acumulación,Cross Selling,En proceso
EItYU8d8f7,SUBK81955,MBR5907,CT163460,1150,07-07-2023 17:35:43,Rendención,MGM,Completado
hfITF75f9e,SUBK24072,MBR24207,CT48303,9000,24-08-2023 08:50:01,Acumulación,Cross Selling,Completado
ARnCc1e4b5,SUBK51863,MBR76137,CT103533,3500,05-07-2023 01:42:15,Rendención,Cross Selling,En proceso
IkFEzbacd8,SUBK14135,MBR68402,CT28429,6900,09-02-2024 21:31:02,Rendención,MGM,Completado
QnMkK73036,SUBK28851,MBR7745,CT57814,5100,03-03-2023 15:03:51,Acumulación,MGM,Completado
vvfSM44fbf,SUBK6854,MBR18948,CT13770,5000,10-10-2023 12:25:31,Acumulación,Bienvenida,En proceso
ucMrl2253b,SUBK32695,MBR15750,CT65448,9700,24-07-2024 19:53:48,Rendención,Cross Selling,En proceso
Esoby9274d,SUBK53152,MBR27647,CT106108,9100,12-05-2024 16:46:39,Acumulación,MGM,En proceso
OCZNTefb01,SUBK35615,MBR35220,CT71218,100,23-02-2024 10:47:56,Acumulación,MGM,En proceso
pwXiO8cad4,SUBK81162,MBR69255,CT161875,9950,06-04-2023 15:08:46,Acumulación,MGM,En proceso
lXjYi78148,SUBK73577,MBR18541,CT146742,2700,28-10-2023 18:09:26,Rendención,Cross Selling,En proceso
JalaAdb31e,SUBK35095,MBR28537,CT70196,8850,07-03-2024 19:24:47,Rendención,Cross Selling,En proceso
JikWwb988f,SUBK68106,MBR36042,CT135831,1800,02-05-2024 05:40:31,Rendención,Bienvenida,En proceso
BmZFP13266,SUBK23247,MBR84583,CT46649,7450,14-09-2024 02:32:07,Rendención,Bienvenida,Completado
PfVWa5d012,SUBK3740,MBR62570,CT07527,3300,24-07-2024 08:39:32,Acumulación,Bienvenida,Completado
YxYmp1949e,SUBK59111,MBR73394,CT117926,7700,04-09-2024 20:51:31,Rendención,MGM,En proceso
RfboC595b5,SUBK84959,MBR88300,CT169470,250,27-05-2024 10:24:27,Rendención,MGM,En proceso
jEOMBc7037,SUBK64446,MBR3160,CT128532,1700,11-01-2023 23:59:50,Rendención,Cross Selling,Completado
vIIaH7cbdf,SUBK35978,MBR71817,CT71946,150,06-09-2023 19:45:42,Rendención,MGM,Completado
FCePweff47,SUBK30839,MBR75810,CT61790,7000,24-02-2023 07:04:17,Rendención,Bienvenida,En proceso
eDDWi5d60c,SUBK55262,MBR34660,CT110330,4750,06-01-2023 06:37:03,Acumulación,MGM,Completado
lYrbz763aa,SUBK28314,MBR13245,CT56767,1550,23-01-2024 03:14:54,Acumulación,Cross Selling,En proceso
ecLQA3b869,SUBK88452,MBR6829,CT176456,800,12-06-2024 18:15:53,Acumulación,Cross Selling,Completado
xnMJUf23ff,SUBK65848,MBR30992,CT131318,1950,25-05-2024 10:42:03,Acumulación,MGM,Completado
dGAIx50669,SUBK28415,MBR34037,CT56963,6800,13-04-2023 03:19:22,Rendención,Cross Selling,Completado
YRGnV8b8bc,SUBK25001,MBR41192,CT50118,9200,07-05-2023 18:17:09,Rendención,Bienvenida,En proceso
jYOaZ09168,SUBK81187,MBR19313,CT161932,1050,16-12-2023 19:59:53,Acumulación,Bienvenida,En proceso
pZtOtfc2bf,SUBK72583,MBR87353,CT144737,2050,24-01-2023 03:39:33,Acumulación,Bienvenida,En proceso
QmWUp3eb9e,SUBK32059,MBR80759,CT64177,7850,07-03-2023 11:38:23,Acumulación,MGM,En proceso
yUrlYa27ff,SUBK27917,MBR44214,CT55998,8900,22-01-2024 13:54:56,Acumulación,MGM,Completado
puHSSca4b4,SUBK55302,MBR7841,CT110399,9850,01-06-2024 09:29:51,Acumulación,MGM,Completado
DETTB0af10,SUBK41048,MBR15494,CT81932,5850,08-10-2024 16:08:31,Rendención,Bienvenida,En proceso
rJizK574bc,SUBK66172,MBR61150,CT131967,5750,25-10-2024 07:21:28,Rendención,Bienvenida,En proceso
GPeUs2005a,SUBK19582,MBR26430,CT39264,3500,23-12-2023 06:47:09,Rendención,Cross Selling,En proceso
pKUJX0e837,SUBK16622,MBR81789,CT33426,9350,06-06-2024 22:48:08,Acumulación,Bienvenida,Completado
UHXBdf53be,SUBK61781,MBR33312,CT123292,6400,14-03-2023 00:48:14,Acumulación,MGM,En proceso
wubVL8e275,SUBK36394,MBR23841,CT72748,1400,02-07-2024 15:16:23,Rendención,Bienvenida,En proceso
RJeEe8742d,SUBK77944,MBR33354,CT155405,850,03-09-2024 10:01:45,Acumulación,Bienvenida,Completado
tiWRr93146,SUBK21860,MBR42930,CT43808,3300,23-09-2024 07:49:51,Rendención,Bienvenida,En proceso
KjURPda7ae,SUBK37764,MBR41811,CT75369,2400,03-05-2024 05:03:49,Rendención,Bienvenida,Completado
zujzsf787d,SUBK70694,MBR43743,CT140974,4400,28-06-2023 23:04:01,Acumulación,Cross Selling,Completado
zvPwi431d3,SUBK61201,MBR5048,CT122119,4350,19-04-2023 21:34:43,Rendención,Bienvenida,Completado
MwVKw564f7,SUBK77690,MBR74027,CT154873,7150,22-10-2023 17:29:42,Acumulación,MGM,Completado
gjKqE1a48f,SUBK50055,MBR3992,CT99911,4700,29-06-2023 10:22:55,Rendención,Cross Selling,En proceso
fTiXCce5d1,SUBK439,MBR29191,CT00871,5250,21-09-2023 21:40:46,Rendención,Bienvenida,En proceso
dvNsff1ced,SUBK21904,MBR72218,CT43897,2900,21-08-2024 10:37:57,Rendención,Bienvenida,En proceso
wrPzn2a559,SUBK21577,MBR72906,CT43243,4200,26-08-2024 16:23:31,Rendención,Bienvenida,En proceso
zEVZx80555,SUBK8293,MBR2575,CT16665,3450,01-02-2024 19:31:52,Acumulación,Cross Selling,Completado
gMWEef3f89,SUBK10036,MBR20411,CT20143,5950,26-12-2024 21:30:38,Rendención,Cross Selling,En proceso
yMohI7d889,SUBK36732,MBR38634,CT73371,5900,11-10-2024 16:23:37,Acumulación,MGM,Completado
vFuEH4f8a0,SUBK69887,MBR89819,CT139380,3450,04-01-2024 03:13:18,Rendención,MGM,Completado
IBZKH8d6e8,SUBK88191,MBR33526,CT175942,6400,28-12-2023 23:49:51,Acumulación,Cross Selling,Completado
FSowI569db,SUBK7817,MBR64662,CT15688,3650,18-05-2024 04:07:10,Acumulación,MGM,Completado
cGfMV42683,SUBK24553,MBR19839,CT49231,3100,02-04-2023 03:23:37,Rendención,Bienvenida,Completado
UDXdK3e0ba,SUBK48140,MBR41619,CT96118,900,18-12-2024 00:40:04,Acumulación,Cross Selling,En proceso
jQBxpa8589,SUBK41492,MBR44420,CT82830,6600,12-03-2023 22:35:26,Rendención,MGM,Completado
gPTPGbed37,SUBK52897,MBR58667,CT105617,1300,31-10-2024 07:15:01,Rendención,Bienvenida,En proceso
KcMVBe4bc5,SUBK71080,MBR35081,CT141748,3650,09-08-2023 10:33:34,Rendención,Bienvenida,Completado
CEjIDf7b32,SUBK15915,MBR77006,CT32013,5900,30-01-2024 21:58:49,Acumulación,MGM,En proceso
MypGB2b36a,SUBK20476,MBR44178,CT41066,900,31-10-2023 18:44:32,Acumulación,Cross Selling,En proceso
fMyBmc3e0f,SUBK16519,MBR89426,CT33216,6100,14-01-2024 20:34:29,Acumulación,MGM,En proceso
KWClv00a46,SUBK6252,MBR24076,CT12565,300,04-11-2023 06:49:57,Acumulación,Bienvenida,En proceso
bADdI079e1,SUBK22070,MBR59405,CT44244,8400,06-01-2023 12:06:24,Acumulación,Bienvenida,En proceso
negCw14246,SUBK84430,MBR18378,CT168433,3800,21-09-2024 02:03:08,Rendención,MGM,En proceso
NlzRu213f8,SUBK36442,MBR50625,CT72843,850,05-06-2024 23:34:02,Rendención,MGM,Completado
PgXVee6d14,SUBK23022,MBR35027,CT46210,3900,29-05-2024 22:03:24,Acumulación,Cross Selling,Completado
vXAEna4a5a,SUBK87677,MBR25080,CT174917,8100,19-12-2023 22:02:36,Acumulación,Bienvenida,Completado
Dnopm5e821,SUBK53348,MBR9092,CT106493,2900,19-10-2023 00:27:35,Acumulación,Cross Selling,Completado
PDATK4e310,SUBK57541,MBR84386,CT114853,1700,01-09-2023 09:51:01,Acumulación,Bienvenida,Completado
ZdMfUf4494,SUBK42318,MBR39949,CT84493,9350,11-05-2023 15:08:45,Rendención,Bienvenida,Completado
nqOjV991a0,SUBK85163,MBR14708,CT169881,200,26-02-2024 17:06:37,Acumulación,Bienvenida,En proceso
wQPBdc646e,SUBK41227,MBR47415,CT82287,3700,27-06-2024 18:23:27,Rendención,Cross Selling,Completado
ITtiBb14af,SUBK11887,MBR62834,CT23907,2650,16-10-2024 20:31:55,Acumulación,Cross Selling,Completado
LwXuP3e65a,SUBK13635,MBR10955,CT27417,7900,19-06-2023 20:11:38,Rendención,Cross Selling,En proceso
GqeGA9afa9,SUBK27567,MBR37798,CT55289,5800,24-10-2023 21:24:53,Rendención,Bienvenida,Completado
lyOON7e3b5,SUBK9984,MBR67325,CT20038,200,16-09-2024 20:06:18,Rendención,MGM,En proceso
lhCeV81e58,SUBK012,MBR77470,CT00027,1800,21-09-2023 14:43:45,Acumulación,MGM,Completado
kngvZ97b10,SUBK57198,MBR39684,CT114160,700,25-11-2023 05:08:19,Rendención,Cross Selling,Completado
EycPXfb6da,SUBK13503,MBR53082,CT27152,2900,05-10-2023 00:05:05,Rendención,Cross Selling,Completado
gUcYD5f331,SUBK87655,MBR36264,CT174873,2850,17-03-2024 06:06:04,Rendención,MGM,Completado
lsTgE3ad5c,SUBK64953,MBR63021,CT129542,5650,15-07-2023 17:12:02,Rendención,Cross Selling,Completado
FHbIn96179,SUBK20380,MBR56808,CT40867,4700,29-01-2023 10:20:14,Rendención,MGM,En proceso
